_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
568,19368,50066,university st. gallen/graduate school business economics law social sciences,st. gallen,,switzerland,http://www.unisg.ch,university st. gallen,st. gallen,sankt gallen,switzerland,unisg
569,19368,48452,university st. gallen/graduate school business economics law social sciences,st. gallen,,switzerland,http://www.unisg.ch,university bern,bern,,switzerland,unibe
570,19368,56540,university st. gallen/graduate school business economics law social sciences,st. gallen,,switzerland,http://www.unisg.ch,university bern,bern,be,switzerland,unibe
571,19368,43590,university st. gallen/graduate school business economics law social sciences,st. gallen,,switzerland,http://www.unisg.ch,university zurich,zurich,,switzerland,uzh
572,19376,52521,university lubeck,lubeck,,germany,http://www.uni-luebeck.de,university mannheim,mannheim,,germany,uni-mannheim
573,19376,57432,university lubeck,lubeck,,germany,http://www.uni-luebeck.de,university wuppertal,wuppertal,,germany,uni-wuppertal
574,19376,52203,university lubeck,lubeck,,germany,http://www.uni-luebeck.de,university passau,passau,,germany,uni-passau
575,19376,41878,university lubeck,lubeck,,germany,http://www.uni-luebeck.de,university bamberg,bamberg,bavaria,germany,uni-bamberg
576,19377,54531,university zurich,zurich,,switzerland,http://www.uzh.ch/,eth zurich,zurich,,switzerland,ethz
577,19377,41829,university zurich,zurich,,switzerland,http://www.uzh.ch/,eth zurich,zurich,zh,switzerland,ethz
578,19377,42822,university zurich,zurich,,switzerland,http://www.uzh.ch/,university st. gallen,st. gallen,,switzerland,unisg
579,19377,50066,university zurich,zurich,,switzerland,http://www.uzh.ch/,university st. gallen,st. gallen,sankt gallen,switzerland,unisg
580,19377,48452,university zurich,zurich,,switzerland,http://www.uzh.ch/,university bern,bern,,switzerland,unibe
581,19377,56540,university zurich,zurich,,switzerland,http://www.uzh.ch/,university bern,bern,be,switzerland,unibe
582,19377,43590,university zurich,zurich,,switzerland,http://www.uzh.ch/,university zurich,zurich,,switzerland,uzh
583,13198,41878,otto friedrich university bamberg,bamberg,,germany,http://www.uni-bamberg.de; http://www.uni-bamberg.de/en/,university bamberg,bamberg,bavaria,germany,uni-bamberg
584,3106,35953,communication university china,beijing,,china,http://www.cuc.edu.cn,xiamen university,xiamen,,china,gmail
585,19584,42822,university fribourg,fribourg,,switzerland,http://www.unifr.ch,university st. gallen,st. gallen,,switzerland,unisg
586,19584,50066,university fribourg,fribourg,,switzerland,http://www.unifr.ch,university st. gallen,st. gallen,sankt gallen,switzerland,unisg
587,19584,48452,university fribourg,fribourg,,switzerland,http://www.unifr.ch,university bern,bern,,switzerland,unibe
588,19584,56540,university fribourg,fribourg,,switzerland,http://www.unifr.ch,university bern,bern,be,switzerland,unibe
589,19584,43590,university fribourg,fribourg,,switzerland,http://www.unifr.ch,university zurich,zurich,,switzerland,uzh
590,3336,56129,coventry university,coventry,,united kingdom,http://www.coventry.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
591,3336,21966,coventry university,coventry,,united kingdom,http://www.coventry.ac.uk,durham university,durham,,united kingdom,durham
592,3336,44116,coventry university,coventry,,united kingdom,http://www.coventry.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
593,3453,24865,daegu university foreign studies,gyeongsan si,Gyeongbuk-do,south korea,http://www.dufs.ac.kr/,ajou university,suwon,gyunggi-do,south korea,ajou
594,19701,40656,university quebec chicoutimi,chicoutimi, Quebec ,canada,http://uqac.ca,university calgary,calgary,alberta,canada,ucalgary
595,19701,36472,university quebec chicoutimi,chicoutimi, Quebec ,canada,http://uqac.ca,university calgary,calgary,alberta,canada,gmail
596,19701,9699,university quebec chicoutimi,chicoutimi, Quebec ,canada,http://uqac.ca,university manitoba,winnipeg,mb,canada,umanitoba
597,19701,48034,university quebec chicoutimi,chicoutimi, Quebec ,canada,http://uqac.ca,university waterloo,waterloo,on,canada,uwaterloo
598,19701,58670,university quebec chicoutimi,chicoutimi, Quebec ,canada,http://uqac.ca,university toronto,toronto,on,canada,gmail
599,19703,40656,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,university calgary,calgary,alberta,canada,ucalgary
600,19703,36472,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,university calgary,calgary,alberta,canada,gmail
601,19703,9699,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,university manitoba,winnipeg,mb,canada,umanitoba
602,19703,25226,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,hec montreal university alberta,montreal,qc,canada,hec
603,19703,48034,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,university waterloo,waterloo,on,canada,uwaterloo
604,19703,58670,university quebec montreal,montreal, Quebec ,canada,http://www.uqam.ca,university toronto,toronto,on,canada,gmail
605,19743,47999,lyon 3 university,lyon,,france,http://www.univ-lyon3.fr,university jean moulin lyon 3,ecully,,france,iseor
606,3507,53646,dalian jiaotong university,dalian,Liaoning Province,china,http://www.djtu.edu.cn,nanjing university,nanjing,,china,nju
607,3507,57559,dalian jiaotong university,dalian,Liaoning Province,china,http://www.djtu.edu.cn,tsinghua university,beijing,,china,gmail
608,3507,35953,dalian jiaotong university,dalian,Liaoning Province,china,http://www.djtu.edu.cn,xiamen university,xiamen,,china,gmail
609,19756,29224,universite libre de bruxelles,bruxelles,,belgium,http://www.ulbruxelles.be/,university libre de bruxelles,bruxelles,,belgium,ulb
610,14598,35465,second university naples,caserta,,italy,http://www.unina2.it/,bocconi university,milan,michigan,italy,unibocconi
611,3513,35953,dalian university foreign languages,dalian,Liaoning Province,china,http://www.dlufl.edu.cn,xiamen university,xiamen,,china,gmail
612,19796,3159,paris 13 university,villetaneuse,,france,http://www.univ-paris13.fr,university pantheon assas paris ii,paris,,france,wanadoo
613,3556,22246,technical university denmark,kgs. lyngby,,denmark,http://www.dtu.dk,dtu danish technical university,kgs. lyngby,0,denmark,dtu
614,15157,23279,sendai university,shibata gun,Miyagi-Ken,japan,http://www.sendaidaigaku.jp/,hitotsubashi university,tokyo,,japan,hit-u
615,15167,47664,seoul jangsin university,gwangju si,Gyeonggi-do,south korea,http://www.sjs.ac.kr,seoul national university,seoul,,south korea,snu
616,15167,48118,seoul jangsin university,gwangju si,Gyeonggi-do,south korea,http://www.sjs.ac.kr,seoul national university,seoul,,south korea,naver
617,15167,24865,seoul jangsin university,gwangju si,Gyeonggi-do,south korea,http://www.sjs.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
618,15168,47664,seoul national university,seoul,,south korea,http://www.useoul.edu/,seoul national university,seoul,,south korea,snu
619,15168,48118,seoul national university,seoul,,south korea,http://www.useoul.edu/,seoul national university,seoul,,south korea,naver
620,15168,24865,seoul national university,seoul,,south korea,http://www.useoul.edu/,ajou university,suwon,gyunggi-do,south korea,ajou
621,15169,47664,seoul national university education,seoul,,south korea,http://www.snue.ac.kr,seoul national university,seoul,,south korea,snu
622,15169,48118,seoul national university education,seoul,,south korea,http://www.snue.ac.kr,seoul national university,seoul,,south korea,naver
623,15169,24865,seoul national university education,seoul,,south korea,http://www.snue.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
624,15170,47664,seoul national university science technology,seoul,,south korea,http://www.seoultech.ac.kr/,seoul national university,seoul,,south korea,snu
625,15170,48118,seoul national university science technology,seoul,,south korea,http://www.seoultech.ac.kr/,seoul national university,seoul,,south korea,naver
626,15170,24865,seoul national university science technology,seoul,,south korea,http://www.seoultech.ac.kr/,ajou university,suwon,gyunggi-do,south korea,ajou
627,15173,47664,seowon university,cheongju si,Chungbuk-do,south korea,http://www.seowon.ac.kr,seoul national university,seoul,,south korea,snu
628,15173,48118,seowon university,cheongju si,Chungbuk-do,south korea,http://www.seowon.ac.kr,seoul national university,seoul,,south korea,naver
629,15173,24865,seowon university,cheongju si,Chungbuk-do,south korea,http://www.seowon.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
630,9517,42822,university applied sciences special needs education,zurich,,switzerland,http://www.hfh.ch,university st. gallen,st. gallen,,switzerland,unisg
631,9517,50066,university applied sciences special needs education,zurich,,switzerland,http://www.hfh.ch,university st. gallen,st. gallen,sankt gallen,switzerland,unisg
632,9517,48452,university applied sciences special needs education,zurich,,switzerland,http://www.hfh.ch,university bern,bern,,switzerland,unibe
633,9517,56540,university applied sciences special needs education,zurich,,switzerland,http://www.hfh.ch,university bern,bern,be,switzerland,unibe
634,9517,43590,university applied sciences special needs education,zurich,,switzerland,http://www.hfh.ch,university zurich,zurich,,switzerland,uzh
635,19848,20832,toulouse i capitole university,toulouse,Cedex 9,france,http://www.ut-capitole.fr,university toulouse i capitole,toulouse,,france,googlemail
636,3611,57513,deakin university,geelong,Victoria,australia,http://www.deakin.edu.au,deakin university,melbourne,victoria,australia,deakin
637,3611,57992,deakin university,geelong,Victoria,australia,http://www.deakin.edu.au,griffith university,nathan,qld,australia,griffith
638,3611,56196,deakin university,geelong,Victoria,australia,http://www.deakin.edu.au,griffith university,brisbane,qld,australia,griffithuni
639,19849,20832,toulouse iii university,toulouse,Cedex 09,france,http://www.ups-tlse.fr,university toulouse i capitole,toulouse,,france,googlemail
640,9553,22869,international hellenic university,thermi,,greece,http://www.ihu.edu.gr,international hellenic university,thessaloniki,,greece,gmail
641,19863,50648,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,university amsterdam,amsterdam,,netherlands,uva
642,19863,12560,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,vu university amsterdam,amsterdam,,netherlands,vu
643,19863,57651,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,vu university amsterdam,amsterdam,,netherlands,vu
644,19863,4595,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
645,19863,56969,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,erasmus university rotterdam,rotterdam,,netherlands,eur
646,19863,40535,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,university amsterdam,amsterdam,,netherlands,planet
647,19863,11945,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
648,19863,37692,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,university amsterdam,amsterdam,,netherlands,uva
649,19863,35313,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
650,19863,57629,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,vu university amsterdam,amsterdam,,netherlands,vu
651,19863,56545,university amsterdam,amsterdam,,netherlands,http://www.uva.nl,university amsterdam,amsterdam,,netherlands,uva
652,19865,43267,tilburg university,tilburg,,netherlands,http://www.tilburguniversity.edu/,eindhoven university technology,eindhoven,con. 0.16,netherlands,tue
653,19865,57643,tilburg university,tilburg,,netherlands,http://www.tilburguniversity.edu/,wageningen university,wageningen,,netherlands,wur
654,19865,5273,tilburg university,tilburg,,netherlands,http://www.tilburguniversity.edu/,tilburg university / erasmus university,tilburg,,netherlands,uvt
655,9568,41878,international psychoanalytic university berlin,berlin,,germany,http://www.ipu-berlin.de,university bamberg,bamberg,bavaria,germany,uni-bamberg
